,as_of,ask_id,fund_size
8954,2012-09,B13661,690.786
8955,2012-10,B13661,698.783
8956,2012-11,B13661,726.857
8957,2012-12,B13661,755.346
8958,2013-01,B13661,840.823
8959,2013-02,B13661,873.656
8960,2013-03,B13661,908.013
8961,2013-04,B13661,940.615
8962,2013-05,B13661,1003.67
8963,2013-06,B13661,999.999
8964,2013-07,B13661,1085.98
8965,2013-08,B13661,1083.79
8966,2013-09,B13661,1150.16
8967,2013-10,B13661,1202.04
8968,2013-11,B13661,1236.86
8969,2013-12,B13661,1269.58
8970,2014-01,B13661,1217.1
8971,2014-02,B13661,1278.77
8972,2014-03,B13661,1255.29
8973,2014-04,B13661,1213.64
8974,2014-05,B13661,1185.7
8975,2014-06,B13661,1198.0
8976,2014-07,B13661,1129.46
8977,2014-08,B13661,1157.19
8978,2014-09,B13661,1104.88
8979,2014-10,B13661,1115.41
8980,2014-11,B13661,1138.33
8981,2014-12,B13661,1112.52
8982,2015-01,B13661,1066.84
8983,2015-02,B13661,1127.13
8984,2015-03,B13661,1103.6
8985,2015-04,B13661,1087.73
8986,2015-05,B13661,1082.24
8987,2015-06,B13661,1054.47
8988,2015-07,B13661,1096.96
8989,2015-08,B13661,1034.44
8990,2015-09,B13661,1010.09
8991,2015-10,B13661,1126.09
8992,2015-11,B13661,1132.96
8993,2015-12,B13661,1108.99
8994,2016-01,B13661,1045.36
8995,2016-02,B13661,1038.41
8996,2016-03,B13661,1088.32
8997,2016-04,B13661,1103.92
8998,2016-05,B13661,1125.0
8999,2016-06,B13661,1098.6
9000,2016-07,B13661,1154.01
9001,2016-08,B13661,1122.83
9002,2016-09,B13661,1116.17
9003,2016-10,B13661,1068.25
9004,2016-11,B13661,1062.25
9005,2016-12,B13661,1043.49
9006,2017-01,B13661,1052.19
9007,2017-02,B13661,1301.42
9008,2017-03,B13661,1316.07
9009,2017-04,B13661,1359.2
9010,2017-05,B13661,1387.12
9011,2017-06,B13661,1438.43
9012,2017-07,B13661,1463.14
9013,2017-08,B13661,1470.56
9014,2017-09,B13661,1466.74
9015,2017-10,B13661,1457.2
9016,2017-11,B13661,1493.32
