,as_of,ask_id,fund_size
5912,2021-05,B14031,988.773
5913,2021-06,B14031,1002.69
5914,2021-07,B14031,1023.07
5915,2021-08,B14031,1033.3
5916,2021-09,B14031,1028.32
5917,2021-10,B14031,1035.77
5918,2021-11,B14031,1036.65
5919,2021-12,B14031,1033.97
5920,2022-01,B14031,1028.79
5921,2022-02,B14031,1009.71
5922,2022-03,B14031,968.846
5923,2022-04,B14031,926.052
5924,2022-05,B14031,919.0
5925,2022-06,B14031,894.172
5926,2022-07,B14031,930.977
5927,2022-08,B14031,935.2
5928,2022-09,B14031,889.387
5929,2022-10,B14031,873.454
5930,2022-11,B14031,885.545
5931,2022-12,B14031,891.279
5932,2023-01,B14031,952.432
5933,2023-02,B14031,980.936
5934,2023-03,B14031,1017.81
5935,2023-04,B14031,1044.09
5936,2023-05,B14031,1040.48
5937,2023-06,B14031,1036.41
5938,2023-07,B14031,1039.14
5939,2023-08,B14031,1037.16
5940,2000-08,B14035,0.05
5941,2000-09,B14035,25.8422
5942,2000-10,B14035,25.9614
5943,2000-11,B14035,47.0934
5944,2000-12,B14035,48.0254
5945,2001-01,B14035,47.9206
5946,2001-02,B14035,48.4744
5947,2001-03,B14035,48.3493
5948,2001-04,B14035,47.7897
5949,2001-05,B14035,47.5671
5950,2001-06,B14035,47.5684
5951,2001-07,B14035,46.9234
5952,2001-08,B14035,47.3082
5953,2001-09,B14035,47.8415
5954,2001-10,B14035,47.5525
5955,2001-11,B14035,46.4036
5956,2001-12,B14035,46.1108
5957,2002-01,B14035,45.7278
5958,2002-02,B14035,46.1164
5959,2002-03,B14035,46.0954
5960,2002-04,B14035,46.7168
5961,2002-05,B14035,46.9377
5962,2002-06,B14035,46.7466
5963,2002-07,B14035,44.4978
5964,2002-08,B14035,45.019
5965,2002-09,B14035,45.874
5966,2002-10,B14035,45.5176
5967,2002-11,B14035,45.1513
5968,2002-12,B14035,45.1664
5969,2003-01,B14035,46.1199
5970,2003-02,B14035,46.487
5971,2003-03,B14035,46.1058
5972,2003-04,B14035,46.1197
5973,2003-05,B14035,46.4216
5974,2003-06,B14035,46.4289
5975,2003-07,B14035,45.6876
5976,2003-08,B14035,45.4668
5977,2003-09,B14035,46.6494
5978,2003-10,B14035,46.6159
5979,2003-11,B14035,46.5233
5980,2003-12,B14035,47.5143
5981,2004-01,B14035,48.7724
5982,2004-02,B14035,49.639
5983,2004-03,B14035,50.8041
5984,2004-04,B14035,50.0081
5985,2004-05,B14035,49.6776
5986,2004-06,B14035,50.2382
5987,2004-07,B14035,50.4805
5988,2004-08,B14035,51.4707
5989,2004-09,B14035,51.4466
5990,2004-10,B14035,51.3777
5991,2004-11,B14035,51.6554
5992,2004-12,B14035,53.3609
5993,2005-01,B14035,53.484
5994,2005-02,B14035,53.7803
5995,2005-03,B14035,53.2416
5996,2005-04,B14035,54.879
5997,2005-05,B14035,55.5524
5998,2005-06,B14035,56.6712
5999,2005-07,B14035,55.8522
6000,2005-08,B14035,56.3725
6001,2005-09,B14035,55.2808
6002,2005-10,B14035,54.9471
6003,2005-11,B14035,55.0668
6004,2005-12,B14035,55.9805
6005,2006-01,B14035,57.1306
6006,2006-02,B14035,56.6447
6007,2006-03,B14035,56.248
6008,2006-04,B14035,56.5693
6009,2006-05,B14035,56.2695
6010,2006-06,B14035,55.8359
6011,2006-07,B14035,55.6146
6012,2006-08,B14035,56.5382
6013,2006-09,B14035,56.898
6014,2006-10,B14035,57.5977
6015,2006-11,B14035,57.9932
6016,2006-12,B14035,57.8513
6017,2007-01,B14035,58.191
6018,2007-02,B14035,58.8028
6019,2007-03,B14035,58.7416
6020,2007-04,B14035,59.1221
6021,2007-05,B14035,57.0291
6022,2007-06,B14035,56.8365
6023,2007-07,B14035,59.4767
6024,2007-08,B14035,59.7322
6025,2007-09,B14035,59.9289
6026,2007-10,B14035,59.5086
6027,2007-11,B14035,59.9847
6028,2007-12,B14035,60.2753
6029,2008-01,B14035,57.0548
6030,2008-02,B14035,57.3546
6031,2008-03,B14035,57.3824
6032,2008-04,B14035,56.6784
6033,2008-05,B14035,55.8585
6034,2008-06,B14035,55.7986
6035,2008-07,B14035,54.675
6036,2008-08,B14035,54.8915
6037,2008-09,B14035,53.5587
6038,2008-10,B14035,51.4906
6039,2008-11,B14035,53.0809
6040,2008-12,B14035,54.6643
6041,2009-01,B14035,50.4378
6042,2009-02,B14035,49.6377
6043,2009-03,B14035,49.4324
6044,2009-04,B14035,49.5205
6045,2009-05,B14035,50.4705
6046,2009-06,B14035,50.6775
6047,2009-07,B14035,51.9937
6048,2009-08,B14035,52.3433
6049,2009-09,B14035,52.4106
6050,2009-10,B14035,54.4236
6051,2009-11,B14035,55.2039
6052,2009-12,B14035,54.6816
6053,2010-01,B14035,57.4848
6054,2010-02,B14035,56.9951
6055,2010-03,B14035,56.8489
6056,2010-04,B14035,57.5879
6057,2010-05,B14035,57.8864
6058,2010-06,B14035,58.9202
6059,2010-07,B14035,58.0332
6060,2010-08,B14035,58.3969
6061,2010-09,B14035,58.7268
6062,2010-10,B14035,58.9331
6063,2010-11,B14035,58.7961
6064,2010-12,B14035,61.3495
6065,2011-01,B14035,65.5104
6066,2011-02,B14035,64.5579
6067,2011-03,B14035,65.7486
6068,2011-04,B14035,67.4314
6069,2011-05,B14035,68.013
6070,2011-06,B14035,67.606
6071,2011-07,B14035,68.6743
6072,2011-08,B14035,69.0367
6073,2011-09,B14035,69.0142
6074,2011-10,B14035,67.7033
6075,2011-11,B14035,67.6786
6076,2011-12,B14035,68.0965
6077,2012-01,B14035,68.5735
6078,2012-02,B14035,68.6643
6079,2012-03,B14035,70.1158
6080,2012-04,B14035,71.06
6081,2012-05,B14035,71.3728
6082,2012-06,B14035,71.5477
6083,2012-07,B14035,72.0672
6084,2012-08,B14035,72.5947
6085,2012-09,B14035,73.0618
6086,2012-10,B14035,72.0
6087,2012-11,B14035,73.2452
6088,2012-12,B14035,73.6087
6089,2013-01,B14035,73.2876
6090,2013-02,B14035,74.273
6091,2013-03,B14035,74.9747
6092,2013-04,B14035,75.1647
6093,2013-05,B14035,74.5316
6094,2013-06,B14035,73.4478
6095,2013-07,B14035,75.3797
6096,2013-08,B14035,75.6019
6097,2013-09,B14035,76.6056
6098,2013-10,B14035,77.8826
6099,2013-11,B14035,78.0118
6100,2013-12,B14035,76.0211
6101,2014-01,B14035,77.1861
6102,2014-02,B14035,79.3492
6103,2014-03,B14035,80.1293
6104,2014-04,B14035,78.5172
6105,2014-05,B14035,75.673
6106,2014-06,B14035,75.774
6107,2014-07,B14035,77.0032
6108,2014-08,B14035,77.9108
6109,2014-09,B14035,79.4034
6110,2014-10,B14035,79.4475
6111,2014-11,B14035,79.8187
6112,2014-12,B14035,79.6538
6113,2015-01,B14035,80.9594
6114,2015-02,B14035,81.0002
6115,2015-03,B14035,81.3157
6116,2015-04,B14035,96.7378
6117,2015-05,B14035,99.5288
6118,2015-06,B14035,100.335
6119,2015-07,B14035,101.951
6120,2015-08,B14035,103.736
6121,2015-09,B14035,104.308
6122,2015-10,B14035,104.252
6123,2015-11,B14035,104.834
6124,2015-12,B14035,104.36
6125,2016-01,B14035,105.529
6126,2016-02,B14035,106.062
6127,2016-03,B14035,105.601
6128,2016-04,B14035,103.765
6129,2016-05,B14035,103.844
6130,2016-06,B14035,109.578
6131,2016-07,B14035,106.282
6132,2016-08,B14035,113.645
6133,2016-09,B14035,114.763
6134,2016-10,B14035,115.468
6135,2016-11,B14035,109.83
6136,2016-12,B14035,110.708
6137,2017-01,B14035,111.869
6138,2017-02,B14035,112.688
6139,2017-03,B14035,108.238
6140,2017-04,B14035,109.673
6141,2017-05,B14035,118.118
6142,2017-06,B14035,118.68
6143,2017-07,B14035,119.305
6144,2017-08,B14035,120.363
6145,2017-09,B14035,121.443
6146,2017-10,B14035,123.553
6147,2017-11,B14035,123.686
6148,2017-12,B14035,126.215
6149,2018-01,B14035,127.751
6150,2018-02,B14035,128.084
6151,2018-03,B14035,127.32
6152,2018-04,B14035,125.845
6153,2018-05,B14035,126.859
6154,2018-06,B14035,134.68
6155,2018-07,B14035,136.084
6156,2018-08,B14035,137.555
6157,2018-09,B14035,137.836
6158,2018-10,B14035,137.496
6159,2018-11,B14035,137.049
6160,2018-12,B14035,138.482
6161,2019-01,B14035,141.351
6162,2019-02,B14035,143.466
6163,2019-03,B14035,147.868
6164,2019-04,B14035,148.804
6165,2019-05,B14035,150.825
6166,2019-06,B14035,152.084
6167,2019-07,B14035,154.107
6168,2019-08,B14035,157.018
6169,2019-09,B14035,157.197
6170,2019-10,B14035,158.632
6171,2019-11,B14035,159.297
6172,2019-12,B14035,153.388
6173,2020-01,B14035,159.194
6174,2020-02,B14035,161.222
6175,2020-03,B14035,156.598
6176,2020-04,B14035,159.787
6177,2020-05,B14035,160.706
6178,2020-06,B14035,168.504
6179,2020-07,B14035,172.794
6180,2020-08,B14035,155.372
6181,2020-09,B14035,159.295
6182,2020-10,B14035,162.153
6183,2020-11,B14035,178.836
6184,2020-12,B14035,219.654
6185,2021-01,B14035,218.996
6186,2021-02,B14035,221.053
6187,2021-03,B14035,223.791
6188,2021-04,B14035,231.094
6189,2021-05,B14035,233.319
6190,2021-06,B14035,236.098
6191,2021-07,B14035,238.685
6192,2021-08,B14035,237.135
6193,2021-09,B14035,243.472
6194,2021-10,B14035,250.692
6195,2021-11,B14035,252.014
6196,2021-12,B14035,254.712
6197,2022-01,B14035,252.218
6198,2022-02,B14035,284.627
6199,2022-03,B14035,289.297
6200,2022-04,B14035,287.974
6201,2022-05,B14035,281.0
6202,2022-06,B14035,274.204
6203,2022-07,B14035,277.93
6204,2022-08,B14035,270.388
6205,2022-09,B14035,267.378
6206,2022-10,B14035,262.815
6207,2022-11,B14035,270.223
6208,2022-12,B14035,233.655
6209,2023-01,B14035,234.563
6210,2023-02,B14035,229.546
6211,2023-03,B14035,235.215
6212,2023-04,B14035,237.067
6213,2023-05,B14035,245.791
6214,2023-06,B14035,245.168
6215,2023-07,B14035,244.05
6216,2023-08,B14035,253.628
6217,2023-09,B14035,258.096
6218,2023-10,B14035,256.059
6219,2023-11,B14035,252.041
6220,2023-12,B14035,247.258
6221,2024-01,B14035,262.413
6222,2024-02,B14035,262.747
6223,2024-03,B14035,272.139
6224,2024-04,B14035,270.229
6225,2024-05,B14035,299.148
