as_of,B17384,B17699,B20964,B01744,B08402,B23912,B22059,B19627,B16243,B02619,B18401,B03978,B11248,B02032,B06898,B18684,B22456,B18227,B14031,B21962,B05847,B01860,B06218,B08639,B01779,B00612,B11030,B00725,B22079,B21243,B20869,B13224,B00240,B23644,B24012,B12375,B13845,B03016,B21659,B17110,B11231,B14035,B01206,B23147,B07393,B12216,B23177,B08486,B26001,B15791
2002-07-19,14.1243,15.4664,,19.656,,,18.6557,,,,19.7854,,,,,19.1096,25.6349,11.7357,26.3988,,31.4257,10.0195,29.8097,7.36813,,10.5347,,,,,,,,16.7491,17.9399,17.7424,10.36,,30.6492,12.5709,,17.4336,14.387,,15.1336,67.6402,11.164,42.9425,13.9335,11.9515
2002-07-20,14.1243,15.4664,,19.656,,,18.6557,,,,19.7854,,,,,19.1096,25.6349,11.7357,26.3988,,31.4257,10.0195,29.8097,7.36813,,10.5347,,,,,,,,16.7491,17.9399,17.7424,10.36,,30.6492,12.5709,,17.4336,14.387,,15.1336,67.6402,11.164,42.9425,13.9335,11.9515
2002-07-21,14.1243,15.4664,,19.656,,,18.6557,,,,19.7854,,,,,19.1096,25.6349,11.7357,26.3988,,31.4257,10.0195,29.8097,7.36813,,10.5347,,,,,,,,16.7491,17.9399,17.7424,10.36,,30.6492,12.5709,,17.4336,14.387,,15.1336,67.6402,11.164,42.9425,13.9335,11.9515
2002-07-22,14.1539,15.4973,,19.6986,,,18.7297,,,,19.8307,,,,,19.1484,25.4425,11.748,26.4647,,31.505,10.0195,29.8901,7.38245,,10.5245,,,,,,,,16.785,18.0299,17.7961,10.4,,30.6825,12.6089,,17.478,14.4204,,15.165,67.7785,11.2209,42.9856,13.9904,11.9515
2002-07-23,14.0946,15.4988,,19.6813,,,18.7502,,,,19.8399,,,,,19.1318,25.5683,11.711,26.4811,,31.4608,10.0195,29.9324,7.37676,,10.5042,,,,,,,,16.8041,18.0327,17.814,10.41,,30.6282,12.633,,17.5002,14.4093,,15.1674,67.7785,11.1981,43.0293,14.0058,12.0167
2002-07-24,14.0353,15.4708,,19.6441,,,18.735,,,,19.8399,,,,,19.0792,25.5717,11.637,26.4482,,31.4329,10.0195,29.8979,7.36435,,10.4838,,,,,,,,16.8062,17.9658,17.7961,10.4,,30.5738,12.6456,,17.5002,14.387,,15.1698,67.7785,11.1412,43.0346,14.0074,12.0167
2002-07-25,14.0057,15.4722,,19.6468,,,18.7554,,,,19.8551,,,,,19.0625,25.5016,11.6124,26.4647,,31.4539,10.0195,29.9018,7.36531,,10.4838,,,,,,,,16.8084,18.0035,17.7961,10.41,,30.5777,12.6469,,17.5002,14.3982,,15.1721,67.8246,11.1526,43.0398,14.0227,12.0276
2002-07-26,14.0057,15.4619,,19.6349,,,18.7633,,,,19.8703,,,,,19.0311,25.5607,11.5384,26.5141,,31.4423,10.0195,29.9135,7.36156,,10.4736,,,,,,,,16.8443,17.9769,17.7961,10.41,,30.5523,12.6709,,17.5113,14.387,,15.1745,67.7324,11.1412,43.0541,14.0381,12.0276
2002-07-27,14.0057,15.4619,,19.6349,,,18.7633,,,,19.8703,,,,,19.0311,25.5607,11.5384,26.5141,,31.4423,10.0195,29.9135,7.36156,,10.4736,,,,,,,,16.8443,17.9769,17.7961,10.41,,30.5523,12.6709,,17.5113,14.387,,15.1745,67.7324,11.1412,43.0541,14.0381,12.0276
2002-07-28,14.0057,15.4619,,19.6349,,,18.7633,,,,19.8703,,,,,19.0311,25.5607,11.5384,26.5141,,31.4423,10.0195,29.9135,7.36156,,10.4736,,,,,,,,16.8443,17.9769,17.7961,10.41,,30.5523,12.6709,,17.5113,14.387,,15.1745,67.7324,11.1412,43.0541,14.0381,12.0276
2002-07-29,13.9612,15.3601,,19.5179,,,18.6235,,,,19.7792,,,,,18.9408,25.5641,11.4644,26.333,,31.2447,10.0195,29.725,7.30907,,10.4329,,,,,,,,16.7284,17.8054,17.6709,10.35,,30.3228,12.6064,,17.4281,14.298,,15.1333,67.4557,11.0502,42.9063,13.943,11.995
2002-07-30,13.9612,15.3893,,19.5206,,,18.5905,,,,19.8096,,,,,18.9427,25.6898,11.4521,26.3001,,31.2659,10.0195,29.6904,7.31005,,10.4329,,,,,,,,16.7137,17.756,17.6709,10.33,,30.3266,12.5875,,17.4169,14.3203,,15.1065,67.4096,11.073,42.8348,13.917,11.9841
2002-07-31,14.0205,15.4661,,19.6257,,,18.7184,,,,19.8854,,,,,19.018,25.6721,11.5754,26.4482,,31.4501,10.0479,29.8481,7.361,,10.4736,,,,,,,,16.803,17.9098,17.758,10.39,,30.5126,12.6431,,17.4949,14.3982,,15.1882,67.9168,11.1299,42.9727,14.0162,12.0167
2002-08-01,14.1687,15.512,,19.6484,,,18.7746,,,,19.9006,,,,,19.0751,25.6755,11.6247,26.5305,,31.5532,10.0479,29.9291,7.38882,,10.5143,,,,,,,,16.856,17.9826,17.8119,10.42,,30.6335,12.69,,17.5507,14.454,,15.2197,68.0094,11.1412,43.0931,14.0594,12.0385
2002-08-02,14.1984,15.5755,,19.7367,,,18.8897,,,,19.9764,,,,,19.1358,25.5628,11.6493,26.6786,,31.6892,10.0479,30.0952,7.42524,,10.5449,,,,,,,,16.909,18.1079,17.9018,10.46,,30.7545,12.737,,17.6175,14.5098,,15.2658,68.1946,11.1868,43.1857,14.1442,12.0711
2002-08-03,14.1984,15.5755,,19.7367,,,18.8897,,,,19.9764,,,,,19.1358,25.5628,11.6493,26.6786,,31.6892,10.0479,30.0952,7.42524,,10.5449,,,,,,,,16.909,18.1079,17.9018,10.46,,30.7545,12.737,,17.6175,14.5098,,15.2658,68.1946,11.1868,43.1857,14.1442,12.0711
2002-08-04,14.1984,15.5755,,19.7367,,,18.8897,,,,19.9764,,,,,19.1358,25.5628,11.6493,26.6786,,31.6892,10.0479,30.0952,7.42524,,10.5449,,,,,,,,16.909,18.1079,17.9018,10.46,,30.7545,12.737,,17.6175,14.5098,,15.2658,68.1946,11.1868,43.1857,14.1442,12.0711
2002-08-05,14.1984,15.577,,19.7395,,,18.9279,,,,19.9916,,,,,19.1376,25.4678,11.6247,26.7116,,31.7039,10.0479,30.1376,7.42618,,10.5449,,,,,,,,16.9282,18.1107,17.9197,10.47,,30.7584,12.7636,,17.6509,14.521,,15.2826,68.1483,11.2095,43.2292,14.1735,12.082
2002-08-06,14.1539,15.4899,,19.662,,,18.8053,,,,19.9309,,,,,19.0656,25.6435,11.5384,26.5799,,31.5614,10.0479,29.9877,7.38688,,10.5042,,,,,,,,16.8457,17.9734,17.8119,10.42,,30.5865,12.7078,,17.573,14.4317,,15.2265,67.9631,11.1299,43.0806,14.092,12.0602
2002-08-07,14.1984,15.5358,,19.7048,,,18.8793,,,,19.9613,,,,,19.1227,25.696,11.5631,26.6457,,31.6646,10.0479,30.0686,7.40797,,10.5347,,,,,,,,16.9157,18.0637,17.8658,10.45,,30.6783,12.7434,,17.6398,14.4763,,15.2579,68.0094,11.1526,43.1242,14.1351,12.0711
2002-08-08,14.1687,15.5078,,19.6473,,,18.846,,,,19.9309,,,,,19.0876,25.7731,11.5384,26.5799,,31.5549,10.0479,30.0341,7.3888,,10.5143,,,,,,,,16.8671,17.9965,17.8299,10.43,,30.6236,12.699,,17.5841,14.4317,,15.231,67.9631,11.1071,43.0521,14.109,12.0602
2002-08-09,14.2132,15.5686,,19.7156,,,18.9251,,,,19.9916,,,,,19.1483,25.7832,11.5877,26.6622,,31.6744,10.0479,30.1615,7.41851,,10.5449,,,,,,,,16.9202,18.1273,17.9018,10.47,,30.7446,12.7345,,17.6287,14.4875,,15.2624,68.102,11.2209,43.143,14.1522,12.0711
2002-08-10,14.2132,15.5686,,19.7156,,,18.9251,,,,19.9916,,,,,19.1483,25.7832,11.5877,26.6622,,31.6744,10.0479,30.1615,7.41851,,10.5449,,,,,,,,16.9202,18.1273,17.9018,10.47,,30.7446,12.7345,,17.6287,14.4875,,15.2624,68.102,11.2209,43.143,14.1522,12.0711
2002-08-11,14.2132,15.5686,,19.7156,,,18.9251,,,,19.9916,,,,,19.1483,25.7832,11.5877,26.6622,,31.6744,10.0479,30.1615,7.41851,,10.5449,,,,,,,,16.9202,18.1273,17.9018,10.47,,30.7446,12.7345,,17.6287,14.4875,,15.2624,68.102,11.2209,43.143,14.1522,12.0711
2002-08-12,14.2428,15.5848,,19.7584,,,18.9633,,,,20.0523,,,,,19.1501,25.7374,11.5877,26.6622,,31.7548,10.0479,30.2425,7.42617,,10.555,,,,,,,,16.9055,18.1651,17.9197,10.49,,30.7778,12.7384,,17.6287,14.4763,,15.2501,68.1483,11.2323,43.1861,14.1676,12.082
2002-08-13,14.2577,15.6306,,19.8012,,,19.0373,,,,20.0068,,,,,19.1887,25.9373,11.6493,26.7445,,31.8417,10.0479,30.3234,7.45396,,10.5754,,,,,,,,16.9585,18.2554,17.9737,10.52,,30.8988,12.7739,,17.6621,14.5322,,15.2815,68.2409,11.2778,43.2677,14.2108,12.1037
2002-08-14,14.2428,15.6617,,19.864,,,19.0577,,,,19.9764,,,,,19.2089,25.8916,11.674,26.7445,,31.8631,10.0479,30.4043,7.46163,,10.5958,,,,,,,,16.9607,18.2582,17.9916,10.53,,30.9612,12.7638,,17.6509,14.5322,,15.2838,68.2872,11.3575,43.2726,14.2123,12.0929
2002-08-15,14.2132,15.6188,,19.8066,,,18.9886,,,,19.9309,,,,,19.1738,25.8214,11.637,26.6786,,31.7861,10.0479,30.2544,7.44249,,10.5652,,,,,,,,16.9121,18.1734,17.9377,10.5,,30.8768,12.7309,,17.6064,14.4987,,15.2568,68.1483,11.2892,43.2012,14.1724,12.0711
2002-08-16,14.1243,15.5344,,19.7346,,,18.8709,,,,19.9158,,,,,19.1054,25.8316,11.5877,26.5634,,31.6274,10.0479,30.0355,7.40519,,10.5245,,,,,,,,16.8466,18.0416,17.8479,10.44,,30.6757,12.6867,,17.5507,14.4428,,15.2299,68.0094,11.1754,43.1025,14.0908,12.0494
2002-08-17,14.1243,15.5344,,19.7346,,,18.8709,,,,19.9158,,,,,19.1054,25.8316,11.5877,26.5634,,31.6274,10.0479,30.0355,7.40519,,10.5245,,,,,,,,16.8466,18.0416,17.8479,10.44,,30.6757,12.6867,,17.5507,14.4428,,15.2299,68.0094,11.1754,43.1025,14.0908,12.0494
2002-08-18,14.1243,15.5344,,19.7346,,,18.8709,,,,19.9158,,,,,19.1054,25.8316,11.5877,26.5634,,31.6274,10.0479,30.0355,7.40519,,10.5245,,,,,,,,16.8466,18.0416,17.8479,10.44,,30.6757,12.6867,,17.5507,14.4428,,15.2299,68.0094,11.1754,43.1025,14.0908,12.0494
2002-08-19,14.1391,15.5655,,19.7573,,,18.8913,,,,19.9158,,,,,19.1255,25.9333,11.6124,26.5963,,31.6752,10.0479,30.0395,7.41959,,10.5347,,,,,,,,16.8489,18.0618,17.8838,10.45,,30.7381,12.7023,,17.573,14.4875,,15.2029,68.0094,11.2095,43.1081,14.1062,12.0494
2002-08-20,14.1984,15.6704,,19.8603,,,19.0189,,,,19.9613,,,,,19.2378,26.0103,11.7356,26.7445,,31.844,10.0479,30.2358,7.46762,,10.5856,,,,,,,,16.9528,18.2571,17.9916,10.51,,30.947,12.7722,,17.6509,14.5769,,15.249,68.1483,11.3119,43.2289,14.191,12.082
2002-08-21,14.1984,15.6571,,19.883,,,19.0035,,,,19.9461,,,,,19.2395,26.0137,11.748,26.7116,,31.849,10.0479,30.2014,7.4686,,10.5856,,,,,,,,16.9382,18.2424,17.9916,10.51,,30.951,12.7622,,17.6398,14.5657,,15.2512,68.1483,11.2892,43.2346,14.1787,12.082
2002-08-22,14.1835,15.6289,,19.8456,,,18.9881,,,,19.9158,,,,,19.2043,25.9925,11.7108,26.6457,,31.7394,10.0479,30.0901,7.44944,,10.5652,,,,,,,,16.9066,18.1575,17.9377,10.48,,30.8963,12.7292,,17.6064,14.5434,,15.2243,68.102,11.255,43.2022,14.1386,12.0602
2002-08-23,14.2132,15.6627,,19.9139,,,18.9954,,,,19.9614,,,,,19.2466,26.0517,11.7727,26.7116,,31.8264,10.0479,30.1795,7.47054,,10.5958,,,,,,,,16.9427,18.2356,17.9916,10.51,,31.0174,12.7423,,17.6287,14.588,,15.2411,68.1483,11.3006,43.2462,14.1679,12.0711
2002-08-24,14.2132,15.6627,,19.9139,,,18.9954,,,,19.9614,,,,,19.2466,26.0517,11.7727,26.7116,,31.8264,10.0479,30.1795,7.47054,,10.5958,,,,,,,,16.9427,18.2356,17.9916,10.51,,31.0174,12.7423,,17.6287,14.588,,15.2411,68.1483,11.3006,43.2462,14.1679,12.0711
2002-08-25,14.2132,15.6627,,19.9139,,,18.9954,,,,19.9614,,,,,19.2466,26.0517,11.7727,26.7116,,31.8264,10.0479,30.1795,7.47054,,10.5958,,,,,,,,16.9427,18.2356,17.9916,10.51,,31.0174,12.7423,,17.6287,14.588,,15.2411,68.1483,11.3006,43.2462,14.1679,12.0711
2002-08-26,14.2577,15.6937,,19.9366,,,19.0158,,,,19.9462,,,,,19.2667,26.055,11.7975,26.7609,,31.8579,10.0479,30.2221,7.47821,,10.6059,,,,,,,,16.9619,18.2734,18.0096,10.52,,31.0506,12.7585,,17.6509,14.588,,15.258,68.102,11.3347,43.2517,14.1834,12.082
2002-08-27,14.228,15.6507,,19.8792,,,18.9646,,,,19.9157,,,,,19.2311,26.083,11.7604,26.6951,,31.7811,10.0479,30.1489,7.46576,,10.5856,,,,,,,,16.9134,18.2061,17.9737,10.49,,30.9958,12.7259,,17.6175,14.5657,,15.231,68.0557,11.3006,43.2186,14.1434,12.0602
2002-08-28,14.2725,15.6965,,19.922,,,19.0028,,,,19.9462,,,,,19.2698,26.111,11.8099,26.7609,,31.8517,10.0479,30.1915,7.48013,,10.6161,,,,,,,,16.9496,18.2788,18.0096,10.52,,31.0874,12.7617,,17.6454,14.588,,15.2625,68.102,11.3575,43.2622,14.1727,12.0711
2002-08-29,14.2873,15.7128,,19.9648,,,19.0589,,,,19.9766,,,,,19.2901,26.1143,11.7975,26.8103,,31.9059,10.0479,30.2729,7.49451,,10.6263,,,,,,,,16.9857,18.334,18.0456,10.54,,31.1205,12.7859,,17.679,14.6215,,15.2793,68.102,11.3916,43.306,14.2159,12.0929
2002-08-30,14.3021,15.7333,,19.9903,,,19.0813,,,,19.9614,,,,,19.3157,26.1281,11.8223,26.8268,,31.9488,10.2375,30.3277,7.5052,,10.6263,,,,,,,,17.0251,18.3627,18.0554,10.55,,31.1885,12.7999,,17.679,14.626,,15.3019,68.3798,11.4257,43.3283,14.2458,12.0929
2002-08-31,14.3021,15.7333,,19.9903,,,19.0813,,,,19.9614,,,,,19.3157,26.1281,11.8223,26.8268,,31.9488,10.2375,30.3277,7.5052,,10.6263,,,,,,,,17.0251,18.3627,18.0554,10.55,,31.1885,12.7999,,17.679,14.626,,15.3019,68.3798,11.4257,43.3283,14.2458,12.0929
2002-09-01,14.3021,15.7333,,19.9903,,,19.0813,,,,19.9614,,,,,19.3157,26.1281,11.8223,26.8268,,31.9488,10.2375,30.3277,7.5052,,10.6263,,,,,,,,17.0251,18.3627,18.0554,10.55,,31.1885,12.7999,,17.679,14.626,,15.3019,68.3798,11.4257,43.3283,14.2458,12.0929
2002-09-02,14.3021,15.7333,,19.9903,,,19.0813,,,,19.9614,,,,,19.3157,26.1281,11.8223,26.8268,,31.9488,10.2375,30.3277,7.5052,,10.6263,,,,,,,,17.0251,18.3627,18.0554,10.55,,31.1885,12.7999,,17.679,14.626,,15.3019,68.3798,11.4257,43.3283,14.2458,12.0929
2002-09-03,14.3466,15.8119,,20.0735,,,19.1915,,,,20.0071,,,,,19.3915,26.1562,11.8967,26.9749,,32.1292,10.2375,30.5249,7.53985,,10.6874,,,,,,,,17.1124,18.5238,18.1638,10.61,,31.3393,12.8614,,17.7685,14.6933,,15.3335,68.3798,11.5282,43.4115,14.3448,12.1255
2002-09-04,14.3318,15.8282,,20.0965,,,19.2119,,,,20.0071,,,,,19.3934,26.135,11.8719,27.0078,,32.1509,10.2375,30.5677,7.54756,,10.6874,,,,,,,,17.1317,18.5441,18.1818,10.62,,31.3431,12.8742,,17.7797,14.7045,,15.3505,68.4262,11.5509,43.4562,14.3603,12.1364
2002-09-05,14.3614,15.8593,,20.0993,,,19.2503,,,,20.0375,,,,,19.4137,26.1137,11.8967,27.0407,,32.1562,10.2375,30.6105,7.55525,,10.6975,,,,,,,,17.151,18.582,18.1999,10.63,,31.3763,12.8985,,17.8133,14.7157,,15.3529,68.4262,11.5623,43.4617,14.3898,12.1364
2002-09-06,14.3169,15.7748,,20.0272,,,19.1501,,,,19.9919,,,,,19.3453,26.1486,11.8223,26.9255,,31.9969,10.2375,30.4683,7.52443,,10.6467,,,,,,,,17.0683,18.4495,18.1096,10.58,,31.2331,12.8426,,17.7573,14.6484,,15.3259,68.2868,11.4713,43.3999,14.3079,12.1255
2002-09-07,14.3169,15.7748,,20.0272,,,19.1501,,,,19.9919,,,,,19.3453,26.1486,11.8223,26.9255,,31.9969,10.2375,30.4683,7.52443,,10.6467,,,,,,,,17.0683,18.4495,18.1096,10.58,,31.2331,12.8426,,17.7573,14.6484,,15.3259,68.2868,11.4713,43.3999,14.3079,12.1255
2002-09-08,14.3169,15.7748,,20.0272,,,19.1501,,,,19.9919,,,,,19.3453,26.1486,11.8223,26.9255,,31.9969,10.2375,30.4683,7.52443,,10.6467,,,,,,,,17.0683,18.4495,18.1096,10.58,,31.2331,12.8426,,17.7573,14.6484,,15.3259,68.2868,11.4713,43.3999,14.3079,12.1255
2002-09-09,14.3169,15.7763,,20.03,,,19.1346,,,,19.9766,,,,,19.3472,26.1521,11.8099,26.9255,,31.9963,10.2375,30.4725,7.51865,,10.6467,,,,,,,,17.0536,18.4347,18.1096,10.57,,31.2369,12.8351,,17.7461,14.6372,,15.2989,68.2403,11.4826,43.3664,14.2956,12.1037
2002-09-10,14.3169,15.8074,,20.0529,,,19.173,,,,20.0071,,,,,19.3676,26.1061,11.8471,26.9584,,32.0509,10.2375,30.5152,7.53299,,10.6568,,,,,,,,17.0728,18.4902,18.1457,10.59,,31.2995,12.8479,,17.7685,14.6597,,15.3306,68.3333,11.5054,43.3713,14.3249,12.1146
2002-09-11,14.3169,15.7496,,20.0155,,,19.1036,,,,19.9614,,,,,19.3325,26.1096,11.8223,26.8926,,31.9575,10.2375,30.4034,7.51369,,10.6365,,,,,,,,17.0241,18.4227,18.0916,10.56,,31.2152,12.8035,,17.7238,14.6148,,15.3036,68.2868,11.4599,43.3371,14.2848,12.1037
2002-09-12,14.3614,15.8252,,20.0988,,,19.1959,,,,20.0071,,,,,19.4082,26.1129,11.8967,27.0078,,32.1109,10.2375,30.5234,7.5483,,10.667,,,,,,,,17.0773,18.5486,18.1638,10.61,,31.3661,12.8507,,17.7797,14.6709,,15.3352,68.3798,11.5282,43.419,14.342,12.1255
2002-09-13,14.3762,15.8741,,20.1676,,,19.2572,,,,20.0223,,,,,19.4508,26.1231,11.9215,27.0572,,32.1984,10.2375,30.6129,7.57125,,10.6874,,,,,,,,17.1306,18.6272,18.2179,10.64,,31.4581,12.8749,,17.8133,14.7045,,15.3669,68.3798,11.5851,43.472,14.3853,12.1364
2002-09-14,14.3762,15.8741,,20.1676,,,19.2572,,,,20.0223,,,,,19.4508,26.1231,11.9215,27.0572,,32.1984,10.2375,30.6129,7.57125,,10.6874,,,,,,,,17.1306,18.6272,18.2179,10.64,,31.4581,12.8749,,17.8133,14.7045,,15.3669,68.3798,11.5851,43.472,14.3853,12.1364
2002-09-15,14.3762,15.8741,,20.1676,,,19.2572,,,,20.0223,,,,,19.4508,26.1231,11.9215,27.0572,,32.1984,10.2375,30.6129,7.57125,,10.6874,,,,,,,,17.1306,18.6272,18.2179,10.64,,31.4581,12.8749,,17.8133,14.7045,,15.3669,68.3798,11.5851,43.472,14.3853,12.1364
2002-09-16,14.3952,15.8904,,20.1705,,,19.2776,,,,20.0375,,,,,19.4712,26.0274,11.9462,27.0901,,32.2307,10.2375,30.6558,7.57889,,10.6975,,,,,,,,17.1329,18.6476,18.236,10.65,,31.4914,12.8904,,17.8357,14.7157,,15.3693,68.3798,11.6192,43.5153,14.4007,12.1364
2002-09-17,14.41,15.8918,,20.1733,,,19.28,,,,20.0071,,,,,19.4731,26.0801,11.971,27.1066,,32.2689,10.2375,30.6599,7.57983,,10.7077,,,,,,,,17.1522,18.6855,18.254,10.65,,31.4953,12.8917,,17.8357,14.727,,15.3569,68.3798,11.6192,43.5208,14.4025,12.1472
2002-09-18,14.41,15.8933,,20.1761,,,19.2824,,,,20.0223,,,,,19.4565,26.0095,11.9586,27.1066,,32.2742,10.2375,30.664,7.58075,,10.6975,,,,,,,,17.1545,18.6707,18.254,10.65,,31.4697,12.8931,,17.8469,14.7382,,15.374,68.3798,11.6192,43.5263,14.4041,12.1472
2002-09-19,14.4248,15.923,,20.199,,,19.3387,,,,20.0528,,,,,19.4768,25.9636,11.9958,27.1724,,32.3453,10.2375,30.7453,7.59515,,10.7077,,,,,,,,17.1908,18.7262,18.2902,10.68,,31.5324,12.9173,,17.8805,14.7494,,15.3763,68.4262,11.6533,43.5703,14.4474,12.1581
2002-09-20,14.4248,15.9125,,20.1873,,,19.3281,,,,20.0695,,,,,19.4641,25.9245,11.971,27.1724,,32.3012,10.2375,30.719,7.58934,,10.6975,,,,,,,,17.1931,18.7168,18.2721,10.67,,31.4774,12.9301,,17.8917,14.7382,,15.3786,68.3798,11.6192,43.5757,14.4489,12.1581
2002-09-21,14.4248,15.9125,,20.1873,,,19.3281,,,,20.0695,,,,,19.4641,25.9245,11.971,27.1724,,32.3012,10.2375,30.719,7.58934,,10.6975,,,,,,,,17.1931,18.7168,18.2721,10.67,,31.4774,12.9301,,17.8917,14.7382,,15.3786,68.3798,11.6192,43.5757,14.4489,12.1581
2002-09-22,14.4248,15.9125,,20.1873,,,19.3281,,,,20.0695,,,,,19.4641,25.9245,11.971,27.1724,,32.3012,10.2375,30.719,7.58934,,10.6975,,,,,,,,17.1931,18.7168,18.2721,10.67,,31.4774,12.9301,,17.8917,14.7382,,15.3786,68.3798,11.6192,43.5757,14.4489,12.1581
2002-09-23,14.4397,15.9288,,20.2103,,,19.3664,,,,20.1001,,,,,19.503,25.8292,11.9809,27.2382,,32.2676,10.2375,30.8007,7.59706,,10.7179,,,,,,,,17.2124,18.7899,18.3082,10.69,,31.4812,12.957,,17.9253,14.7382,,15.381,68.3333,11.6647,43.5813,14.4783,12.169
2002-09-24,14.4397,15.9303,,20.2131,,,19.3868,,,,20.1001,,,,,19.505,25.8819,11.9436,27.2547,,32.2565,10.2375,30.8438,7.59804,,10.7179,,,,,,,,17.2147,18.7751,18.3263,10.7,,31.4557,12.9698,,17.9365,14.727,,15.3833,68.2868,11.6989,43.5867,14.4938,12.1799
2002-09-25,14.41,15.8723,,20.1555,,,19.2995,,,,20.0695,,,,,19.4328,25.9099,11.8813,27.1559,,32.1136,10.2375,30.7316,7.57203,,10.6874,,,,,,,,17.166,18.6723,18.254,10.66,,31.3714,12.9253,,17.8805,14.6933,,15.3563,68.2403,11.6078,43.5149,14.4398,12.169
2002-09-26,14.41,15.8738,,20.1583,,,19.3019,,,,20.0695,,,,,19.4347,25.8551,11.8938,27.1559,,32.1024,10.2375,30.7358,7.57971,,10.6874,,,,,,,,17.1682,18.675,18.254,10.66,,31.3753,12.9267,,17.8794,14.6933,,15.3587,68.2403,11.6078,43.5588,14.4414,12.169
2002-09-27,14.3952,15.9226,,20.1868,,,19.3631,,,,20.0848,,,,,19.4773,25.8653,11.9187,26.909,,32.1899,10.2375,30.8259,7.59412,,10.6975,,,,,,,,17.2216,18.7535,18.3082,10.69,,31.438,12.9624,,17.9244,14.727,,15.3757,68.2403,11.642,43.6031,14.4848,12.1799
2002-09-28,14.3952,15.9226,,20.1868,,,19.3631,,,,20.0848,,,,,19.4773,25.8653,11.9187,26.909,,32.1899,10.2375,30.8259,7.59412,,10.6975,,,,,,,,17.2216,18.7535,18.3082,10.69,,31.438,12.9624,,17.9244,14.727,,15.3757,68.2403,11.642,43.6031,14.4848,12.1799
2002-09-29,14.3952,15.9226,,20.1868,,,19.3631,,,,20.0848,,,,,19.4773,25.8653,11.9187,26.909,,32.1899,10.2375,30.8259,7.59412,,10.6975,,,,,,,,17.2216,18.7535,18.3082,10.69,,31.438,12.9624,,17.9244,14.727,,15.3757,68.2403,11.642,43.6031,14.4848,12.1799
2002-09-30,14.4248,15.9552,,20.2152,,,19.4242,,,,20.1154,,,,,19.5163,25.9428,11.9436,27.3041,,32.2878,10.3456,30.9077,7.6076,,10.7093,,,,,,,,17.2979,18.8495,18.3501,10.72,,31.4801,13.0122,,17.9806,14.7617,,15.416,68.4262,11.6745,43.6423,14.5581,12.2016
2002-10-01,14.41,15.912,,20.1573,,,19.3545,,,,20.1001,,,,,19.4811,25.8222,11.8938,27.2208,,32.1937,10.3456,30.7955,7.58828,,10.6889,,,,,,,,17.249,18.7462,18.2957,10.69,,31.3953,12.9675,,17.9356,14.728,,15.4035,68.4729,11.6055,43.6095,14.49,12.1907
2002-10-02,14.4248,15.9135,,20.1803,,,19.375,,,,20.0848,,,,,19.5015,25.8256,11.8938,27.2374,,32.1326,10.3456,30.8385,7.59597,,10.6889,,,,,,,,17.2513,18.7489,18.3138,10.7,,31.4284,12.9688,,17.9468,14.7392,,15.4206,68.5196,11.6055,43.615,14.4917,12.1907
2002-10-03,14.3952,15.9149,,20.183,,,19.3775,,,,20.1001,,,,,19.5219,25.705,11.8813,27.2374,,32.1212,10.3456,30.8426,7.59013,,10.6787,,,,,,,,17.2707,18.7516,18.3138,10.7,,31.4322,12.9816,,17.9581,14.7392,,15.4227,68.5196,11.5825,43.6207,14.5074,12.1907
2002-10-04,14.3507,15.9045,,20.171,,,19.3848,,,,20.1154,,,,,19.5091,25.6406,11.8564,27.2374,,32.1097,10.3456,30.8162,7.58428,,10.6684,,,,,,,,17.256,18.7421,18.2957,10.69,,31.4065,12.9829,,17.9468,14.7167,,15.4249,68.5196,11.5825,43.6263,14.5092,12.1907
2002-10-05,14.3507,15.9045,,20.171,,,19.3848,,,,20.1154,,,,,19.5091,25.6406,11.8564,27.2374,,32.1097,10.3456,30.8162,7.58428,,10.6684,,,,,,,,17.256,18.7421,18.2957,10.69,,31.4065,12.9829,,17.9468,14.7167,,15.4249,68.5196,11.5825,43.6263,14.5092,12.1907
2002-10-06,14.3507,15.9045,,20.171,,,19.3848,,,,20.1154,,,,,19.5091,25.6406,11.8564,27.2374,,32.1097,10.3456,30.8162,7.58428,,10.6684,,,,,,,,17.256,18.7421,18.2957,10.69,,31.4065,12.9829,,17.9468,14.7167,,15.4249,68.5196,11.5825,43.6263,14.5092,12.1907
2002-10-07,14.3655,15.9209,,20.1535,,,19.4053,,,,20.1154,,,,,19.511,25.6439,11.8439,27.2708,,32.1415,10.3456,30.8591,7.5852,,10.648,,,,,,,,17.2754,18.7801,18.3138,10.71,,31.4104,12.9982,,17.9693,14.7392,,15.4123,68.4262,11.5825,43.632,14.5248,12.2016
2002-10-08,14.3359,15.8927,,20.1158,,,19.4078,,,,20.1154,,,,,19.4757,25.548,11.7692,27.2208,,32.0308,10.3456,30.8245,7.5725,,10.6275,,,,,,,,17.2606,18.7298,18.2776,10.7,,31.3554,12.988,,17.9581,14.6829,,15.4145,68.4262,11.5595,43.5981,14.5125,12.2016
2002-10-09,14.3359,15.9091,,20.1185,,,19.4463,,,,20.0695,,,,,19.4961,25.6009,11.7194,27.2708,,32.0689,10.3456,30.945,7.58015,,10.6275,,,,,,,,17.28,18.7679,18.3138,10.72,,31.3299,13.0123,,17.9918,14.6942,,15.4462,68.4729,11.571,43.6416,14.5282,12.2125
